Amtsave,Brand,Genre,Country,Desc,Discount,Domain,Image,Insertedon,List_price,Model,Name,Payment_methods_supported,Productcode,Selling_price,Specifications,Type,Uniq_id,Url,Weight
126,Harper Collins Publishers India,Books | Literature & Fiction | General | Alphabet Soup For Lovers,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351774822_225808"", ""ISBN-13""=>""9789351774822"", ""ISBN-10""=>""9351774821"", ""Authored By""=>""Anita Nair"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""216"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""HarperCollins India""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789351774822_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,5789,Alphabet Soup For Lovers,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44860286,224,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""imprint""=>""HarperCollins India"", ""publisher_name""=>""Harper Collins Publishers India""}}",Bestseller Books,e07a60821d2fde46d2335984477d252c,https://paytm.com/shop/p/alphabet-soup-for-lovers-9789351774822_225808,500
63,Random House,Books | Literature & Fiction | Suspense Thriller | The Third Victim,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553578683_44120"", ""ISBN-13""=>""9780553578683"", ""ISBN-10""=>""553578685"", ""Authored By""=>""Lisa Gardner"", ""Publication Year""=>""2001"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780553578683_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,4244,The Third Victim,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13206324,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2001"", ""publisher_name""=>""Random House""}}",Bestseller Books,2d5d3b1a9efabf78e2923648275c2297,https://paytm.com/shop/p/the-third-victim-an-fbi-profiler-novel-9780553578683_44120,500
54,Harper Collins Publishers India,Books | Literature & Fiction | General | His Diamond of Convenience,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351067665_225808"", ""ISBN-13""=>""9789351067665"", ""ISBN-10""=>""9351067661"", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""192"", ""Weight""=>""500 gm"", ""Imprints""=>""Harlequin"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Harlequin""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789351067665_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,His Diamond of Convenience,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859777,96,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Harlequin""}}",Bestseller Books,6bd9bd670cd3599d5555d0520f78582b,https://paytm.com/shop/p/his-diamond-of-convenience-9789351067665_225808,500
57,Random House,Books | Literature & Fiction | Romance | The Golden Valkyrie,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553591675_44120"", ""ISBN-13""=>""9780553591675"", ""ISBN-10""=>""553591673"", ""Authored By""=>""Iris Johansen"", ""Publication Year""=>""2008"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780553591675_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,416,4244,The Golden Valkyrie,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10045616,359,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2008"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,95d2c4ad11ae01b8fd125a7bea56c123,https://paytm.com/shop/p/the-golden-valkyrie-9780553591675_44120,500
63,Random House Publishing Group,Books | Literature & Fiction | Romance | First Comes Marriage,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780440244226_44120"", ""ISBN-13""=>""9780440244226"", ""ISBN-10""=>""440244226"", ""Authored By""=>""Mary Balogh"", ""Publication Year""=>""2009"", ""Imprint""=>""Dell Books"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780440244226_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8095,First Comes Marriage,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13563125,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2009"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,e736536deaec3a246078196619b750f4,https://paytm.com/shop/p/first-comes-marriage-9780440244226_44120,500
114,PENGUIN USA,Books | Literature & Fiction | General | Kiss My Math : Showing Pre-Algebra Who's,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780452295407_44120"", ""Author""=>""Danica, Mckellar"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""2009"", ""Number Of Pages""=>""331"", ""ISBN-10""=>""452295408"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780452295407""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780452295407_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,833,6220,Kiss My Math : Showing Pre-Algebra Who's,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13612450,719,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9780452295407"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,ea53bbb8595562fdee1df23060afd251,https://paytm.com/shop/p/kiss-my-math-showing-pre-algebra-who-s-9780452295407_44120,500
132,Henry Holt And Company,Books | Literature & Fiction | General | 102 Minutes,IN,"{""Description""=>{""Brand""=>""Henry Holt And Company"", ""Product Code""=>""9780805094213_44120"", ""ISBN-13""=>""9780805094213"", ""ISBN-10""=>""805092994"", ""Authored By""=>""Paul Bracken Bracken Peg Carolyn"", ""Language""=>""English"", ""Publication Year""=>""2001"", ""Publisher Name""=>""Henry Holt And Company"", ""No. Of Pages""=>""353"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780805094213_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,971,5908,102 Minutes,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13633591,839,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2001"", ""publisher_name""=>""Henry Holt And Company""}}",Bestseller Books,c97cc8563a05f8d16249b482962e644e,https://paytm.com/shop/p/102-minutes-9780805094213_44120,500
94,New York Review Books,Books | Literature & Fiction | Short Stories | The Professor And The Siren,IN,"{""Description""=>{""Brand""=>""New York Review Books"", ""Product Code""=>""9781590177198_44120"", ""ISBN-13""=>""9781590177198"", ""ISBN-10""=>""1590177193"", ""Authored By""=>""Giuseppe Tomasi Di Lampedusa"", ""Publication Year""=>""2014"", ""Imprint""=>""NYRB Classics"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781590177198_44120/0x1920/70/6.jpg,2016-05-18 08:01:18 +0000,692,16672,The Professor And The Siren,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13669001,598,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""New York Review Books""}}",Bestseller Books,ffd5689eb2beb6e49d074b57b4b62eac,https://paytm.com/shop/p/the-professor-and-the-siren-9781590177198_44120,500
77,Pan Macmillan India,Books | Literature & Fiction | Romance | Saving Grace,IN,"{""Description""=>{""Brand""=>""Pan Macmillan India"", ""Product Code""=>""9781447258636_191287"", ""ISBN-13""=>""9781447258636"", ""ISBN-10""=>""1447258630"", ""Authored By""=>""Jane Green"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Pan Macmillan India"", ""No. Of Pages""=>""416"", ""Imprint""=>""Pan"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",22%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781447258636_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,5854,Saving Grace,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38794019,273,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Wiley India Pvt. Ltd.""}}",Bestseller Books,4b14388630c38ad094cac23b2fb71814,https://paytm.com/shop/p/saving-grace-9781447258636_191287,500
101,Seven Seas Entertainment Llc,Books | Literature & Fiction | General | Alice In The Country Of Hearts: The Mad,IN,"{""Description""=>{""Brand""=>""Seven Seas Entertainment Llc"", ""Product Code""=>""9781626920026_44120"", ""ISBN-13""=>""9781626920026"", ""ISBN-10""=>""162692001X"", ""Authored By""=>""Mizuchi Ran"", ""Language""=>""English"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Seven Seas Entertainment Llc"", ""No. Of Pages""=>""192"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781626920026_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,740,126581,Alice In The Country Of Hearts: The Mad,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13588946,639,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""Seven Seas Entertainment Llc""}}",Bestseller Books,a6e73ba64fff1101a6fc08065eca7ad9,https://paytm.com/shop/p/alice-in-the-country-of-hearts-the-mad-9781626920026_44120,500
63,Random House,Books | Literature & Fiction | Suspense Thriller | Dead Aim,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553584387_44120"", ""ISBN-13""=>""9780553584387"", ""ISBN-10""=>""553584383"", ""Authored By""=>""Iris Johansen"", ""Publication Year""=>""2004"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780553584387_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,4244,Dead Aim,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10045613,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2004"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,7112c82fedfb7c9a94f8545388b636ac,https://paytm.com/shop/p/dead-aim-9780553584387_44120,500
250,Penguin,Books | Literature & Fiction | Literature | My Husband Next Door,IN,"{""Description""=>{""Brand""=>""Penguin"", ""Product Code""=>""9781405913928_193994"", ""ISBN-13""=>""9781405913928"", ""ISBN-10""=>""1405913924"", ""Authored By""=>""Catherine Alliott"", ""Language""=>""Others"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Penguin"", ""No. Of Pages""=>""496"", ""Imprint""=>""Penguin"", ""Weight""=>""442 gm"", ""Binding""=>""Paperback"", ""Languages""=>""Others""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",50%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781405913928_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,4116,My Husband Next Door,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46782569,249,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""Others"", ""publication_year""=>""2014""}}",Bestseller Books,2ac271f2e1e838aa8611621968803c06,https://paytm.com/shop/p/my-husband-next-door-9781405913928_193994,500
126,Harper Collins Publishers India,Books | Literature & Fiction | Romance | Always,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9780062019561_225808"", ""ISBN-13""=>""9780062019561"", ""ISBN-10""=>""62019562"", ""Authored By""=>""Lynsay Sands"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""400"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Avon""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",16%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780062019561_225808/0x1920/70/0.JPG,2016-05-18 08:01:18 +0000,350,5789,Always,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44857745,224,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Avon""}}",Bestseller Books,b5aa6655977879bd5d8a785d2864f20f,https://paytm.com/shop/p/always-9780062019561_225808,500
60,Hodder & Stoughton,Books | Children & Teens | Young Adults | Action & Adventure | Black Swan Green,IN,"{""Description""=>{""Brand""=>""Hodder & Stoughton"", ""Product Code""=>""9780340822807_20822"", ""Publisher""=>""Hodder & Stoughton"", ""Publication Year""=>""2007"", ""Number Of Pages""=>""384"", ""ISBN-10""=>""340822805"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""CMPLX9780340822807""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780340822807_20822/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,4984,Black Swan Green,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",7354973,539,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""CMPLX9780340822807"", ""publisher_name""=>""Alchemy Publishers""}}",Bestseller Books,b8ede1cc572cf8c21f8452cda3fc9cf0,https://paytm.com/shop/p/black-swan-green-9780340822807_20822,260
